UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin
201644,43.354821,-72.753608,Road Grade,Ludlow,VT,5149,Grade,,"2215 ft elev, Northbound: 7 percent grade descent for 1.4 mi followed by a mild grade. Then a 13 percent grade descent for a bit under a half mile followed by a milder grade of around 4 percent for 2.5 miles.Southbound: 9 percent grade descent for almost 2 mi followed by 6 percent for about a half mile to a stop sign.",roadgrade_pushpin
201645,43.23945,-72.60999100000001,Road Grade,Chester,VT,5143,Grade,,"1015 ft elev, Northbound: varying grades with a 6 percent average for a short distance, then a very short 20 percent grade descent followed by 4 percent average grade for 1.5 mi. Southbound: A mile of mixed climbs and descents.",roadgrade_pushpin
201646,43.184659,-72.599659,Road Grade,Grafton,VT,5146,Grade,,"1070 ft elev, Southbound: 5 percent average grade descent for 1 mile into Grafton.",roadgrade_pushpin
201647,43.102847,-72.650092,Road Grade,Townshen,VT,5353,Grade,,"1225 ft elev, Northbound: some short steep climbs and descents and then a overal milder descent for 4.5 mi. Southbound: 7-9 percent grade descent for about 1.25 mi followed by milder grades for 3 miles.",roadgrade_pushpin
201648,43.116058,-72.80335600000001,Road Grade,Jamaica,VT,5343,Grade,,"1280 ft elev, Southbound: 8-9 percent grade descent for 2 mi.",roadgrade_pushpin
201649,42.999703000000004,-72.886791,Road Grade,Wardsboro,VT,5355,Grade,,"2370 ft elev, Northbound and Southbound from summit: 8-9 percent grade descent for 1 mi.",roadgrade_pushpin
201650,42.93723,-72.808439,Road Grade,East Dover,VT,5341,Grade,,"2090 ft elev, Eastbound: climb of 10 percent grade for a half mile followed by 6 percent for 1 mi. Then a 10 percent grade descent for just over 3 mi of slow curves.",roadgrade_pushpin
201651,42.886171000000004,-73.075011,Road Grade,Woodford,VT,5201,Grade,,"2240 ft elev, Westbound: 7 percent grade descent for 3 mi followed by milder grades.",roadgrade_pushpin
201652,42.895013,-72.970969,Road Grade,Readsboro,VT,5350,Grade,,"2175 ft elev, Eastbound: 9 percent grade descent for 2 mi with short sections that are even higher grades, followed by a narrow bridge at the bottom.",roadgrade_pushpin
201653,42.860232,-72.974977,Road Grade,Readsboro,VT,5350,Grade,,"2495 ft elev, Southbound: 7-11 percent grade descent for 2 miles.",roadgrade_pushpin
201654,42.817202,-73.00630600000001,Road Grade,Readsboro,VT,5350,Grade,,"1890 ft elev, Southbound: 6 percent grade descent for over 1.25 mi, then a short 9 percent grade followed by milder grades.",roadgrade_pushpin
201655,43.95474,-71.948752,Road Grade,Warren,NH,3279,Grade,,"1560 ft elev, Eastbound: 9 percent grade descent for 2 mi.",roadgrade_pushpin
201656,43.973115,-71.789571,Road Grade,North Woodstock,NH,3262,Grade,,"2535 ft elev, Eastbound: 8 percent grade descent for 3 mi followed by mostly milder grades for another 4 miles. Westbound: 8 percent grade descent for 3.5 mi.",roadgrade_pushpin
201657,44.039351,-71.791573,Road Grade,North Woodstock,NH,3262,Grade,,"1860 ft elev, Eastbound: 5 percent grade descent for for half mi and then 12 percent for 2 mi followed by milder grades and rolling hills. Westbound: 9 percent grade descent for 2 mi with curves.",roadgrade_pushpin
201658,44.179089000000005,-71.70298299999999,Road Grade,Franconia,NH,3580,Grade,,"1965 ft elev, Northbound: 10 percent grade descent for for 2 miles of slow curves.",roadgrade_pushpin
201659,44.166425,-71.679243,Road Grade,Franconia,NH,3580,Grade,,"1950 ft elev, Northbound: 4-5 percent grade descent for over 4 miles. Southbound: 4-5 percent grade descent for about 9 miles.",roadgrade_pushpin
201660,44.02604,-71.493418,Road Grade,Lincoln,NH,3251,Grade,,"2850 ft elev, Westbound: 9 percent grade descent for for 3.5 mi and slow curves followed by milder grades for another few miles. Eastbound: 7 percent grade descent for over 4 mi.",roadgrade_pushpin
201661,44.0438,-71.313863,Road Grade,Bartlett,NH,3812,Grade,,"1765 ft elev, Northbound: 6 percent grade descent for 4 mi. Southbound: A mix of 6 percent grade and milder grades.",roadgrade_pushpin
201662,44.259599,-71.250676,Road Grade,Jackson,NH,3846,Grade,,"2020 ft elev, Southbound: Milder grades for a short distance and then a 9 percent grade descent for 3 mi. Northbound: 8 percent grade descent for 1.75 mi follow by milder grades in the 3-5 percent range.",roadgrade_pushpin
201663,44.28437,-71.285177,Road Grade,Jackson,NH,3846,Grade,,"5180 ft elev, 14 percent grade for the 7 mile road. Nothing bigger than normal size vehicles are allowed. Some parts are a slightly less grade. This road is not for nervous drivers or those afraid of heights.",roadgrade_pushpin
201664,44.380804,-71.250388,Road Grade,Randolph,NH,3593,Grade,,"1480 ft elev, Eastbound: a short half mile climb of 8 percent grade followed by 8 percent grade descent for 2 miles.",roadgrade_pushpin
201665,44.068416,-71.072236,Road Grade,North Conway,NH,3860,Grade,,"1725 ft elev, Eastbound: 17 percent average grade descent for 1.25 mi. Westbound: 14 percent grade descent for 2 mi. Narrow winding road. For smaller vehicles only.",roadgrade_pushpin
201666,44.208090000000006,-71.403625,Road Grade,Harts Location,NH,3812,Grade,,"1765 ft elev, Eastbound: 13 percent grade descent for just over 3\/4 of a mile.",roadgrade_pushpin
201667,43.983591,-71.560857,Road Grade,Lincoln,NH,3251,Grade,,"2255 ft elev, Westbound: 6-10 percent grade descent for 3 mi. Eastbound: 9-12 percent grade descent for about 3 mi with some lesser grades mixed in.",roadgrade_pushpin
201668,42.925587,-72.37163699999999,Road Grade,Spofford,NH,3462,Grade,,"1075 ft elev, Westbound: 7 percent grade descent for 1 mi followed by milder grades. Eastbound: 9 percent grade descent for 1 mi followed by milder grades.",roadgrade_pushpin
201671,36.23295041,-81.48666248,Road Grade,Boone,NC,28607,Grade,,"3780 ft elev, Northbound: 9-10 percent grade descent for 2 mi. Southbound: varying grade descent for 3 mi, up to 9 percent at times.",roadgrade_pushpin
201672,35.9273208,-81.95462314,Road Grade,Linville,NC,28646,Grade,,"4095 ft elev, Northbound: 7-9 percent grade descent for 3.4 mi with slow curves. Southbound: 7 percent grade descent for 3.5 mi followed my more mild grades.",roadgrade_pushpin
201673,35.71257987,-82.27486564,Road Grade,Burnsville,NC,28714,Grade,,"5175 ft elev, Northbound: 7 percent grade descent for 3 mi. Followed by a 8-9 percent grade climb for 2 mi.",roadgrade_pushpin
201674,35.72262631,-82.21894909,Road Grade,Old Fort,NC,28762,Grade,,"4765 ft elev, Northbound: 8 percent grade descent for about 5.75 mi overall with a milder grade and three tunnels in that stretch.",roadgrade_pushpin
201675,35.728856,-82.28437,Road Grade,Burnsville,NC,28714,Grade,,"5465 ft elev, 9 percent grade climb for 2 mi followed by 3-5 percent grade for 1 mi and then 7-8 percent grade climb for 1 mi.",roadgrade_pushpin
201676,35.70010456,-82.37951689,Road Grade,Black Mountain,NC,28711,Grade,,"5495 ft elev, Southbound: 6-7 percent grade descents for a few miles mixed in with other milder grades for a 21 mile long total descent. Some steepter grades and short climbs are mixed in throughout.",roadgrade_pushpin
201677,35.733734999999996,-82.31774300000001,Road Grade,Black Mountain,NC,28711,Grade,,"5675 ft elev, Northbound: 5 percent average grade descent for 5.5 mi. Southbound: 6 percent grade for about 2.5 mi",roadgrade_pushpin
201678,35.362343,-82.990679,Road Grade,Canton,NC,28716,Grade,,"6050 ft elev, Southbound: 5 percent average grade descent for over 10.5 mi, the sections will vary from 4 percent to 7 percent grades",roadgrade_pushpin
201679,35.45613816,-83.14234946,Road Grade,Sylva,NC,28779,Grade,,"5720 ft elev, Northbound: 7 percent average grade climb for over 8 mi. Southbound: 7 percent grade descent for 4.3 mi",roadgrade_pushpin
201680,35.58474131,-82.30301247,Road Grade,Black Mountain,NC,28711,Grade,,"3035 ft elev, Northbound: 6 percent grade descent for 2.5 mi into Black Mountain.",roadgrade_pushpin
201681,35.50879173,-83.18457179,Road Grade,Maggie Valley,NC,28751,Grade,,"5190 ft elev, Southbound: 7 percent average grade climb for about 3 mi.",roadgrade_pushpin
201682,35.51566183,-83.19341664,Road Grade,Maggie Valley,NC,28751,Grade,,"5000 ft elev, Southbound: 7 percent average grade descent for nearly 3 mi.",roadgrade_pushpin
201683,35.52672263,-83.23365927,Road Grade,Laurel Springs,NC,28644,Grade,,"4260 ft elev, Southbound: 7 percent grade descent for 6.5 mi.",roadgrade_pushpin
201684,36.66757176,-80.69211098,Road Grade,Fancy Gap,NC,24328,Grade,,"2920 ft elev, Southbound: 7 percent grade descent for about 4.5 mi",roadgrade_pushpin
201685,36.65337782,-80.70519179,Road Grade,Fancy Gap,NC,24328,Grade,,"2805 ft elev, Southbound: 5-7 percent grade descents for nearly 7 mi.",roadgrade_pushpin
201686,36.56910115,-80.89933491,Road Grade,Franklin,NC,27024,Grade,,"2590 ft elev, Southbound: 7-8 percent grade descent for 3.3 mi",roadgrade_pushpin
201687,36.39612778,-80.98626083,Road Grade,Roaring Gap,NC,28668,Grade,,"2975 ft elev, Southbound: 7 percent grade average for 6 mi.",roadgrade_pushpin
201688,36.381083600000004,-81.24453029,Road Grade,Laurel Springs,NC,28644,Grade,,"3090 ft elev, Northbound: 9 percent grade descent for 1 mi. Southbound: around 9 percent grade descent for 5 mi.",roadgrade_pushpin
201689,36.30693445,-81.35419993,Road Grade,Millers Creek,NC,28651,Grade,,"3088 ft elev, Southbound: 7 percent average grade descent for 5.5 mi.",roadgrade_pushpin
201690,36.22970241,-81.49896824,Road Grade,Deep Gap,NC,28618,Grade,,"3120 ft elev, Southbound: 8 percent average grade descent for 4.75 mi",roadgrade_pushpin
201691,36.11866344,-81.66104261,Road Grade,Blowing Rock,NC,28605,Grade,,"3645 ft elev, Southbound: 7-10 percent varying grades with a 6 percent average grade descent for 7 mi with curves and sharp curves.",roadgrade_pushpin
201692,36.100435,-81.778722,Road Grade,Blowing Rock,NC,28605,Grade,,"4400 ft elev, Northbound: 6 percent grade descent for 2 mi.",roadgrade_pushpin
201693,36.084571999999994,-81.853275,Road Grade,Linville,NC,28646,Grade,,"4285 ft elev, Southbound: 9 percent grade descent for 1.5 mi into Linville",roadgrade_pushpin
201694,36.08833225,-81.84215013,Road Grade,Linville,NC,28646,Grade,,"5205 ft elev, Northbound: 11 percent average grade climb for 2 miles, including up to 18-20 percent grade climb parts, with very sharp turns. No vehicles over 26 ft allowed.",roadgrade_pushpin
201695,35.967758,-81.895057,Road Grade,Jonas Ridge,NC,28657,Grade,,"3795 ft elev, Southbound: Varying grades from 6 percent to 10 percent grade descent for over 11 miles, with sharp curves.",roadgrade_pushpin
201696,35.96075212,-81.94300491,Road Grade,Linville,NC,28646,Grade,,"3330 ft elev, Southbound: 8 percent grade descent for 4 mi",roadgrade_pushpin
201697,35.84224525,-82.04717615,Road Grade,Marion,NC,28752,Grade,,"2790 ft elev, Southbound: up to 12 percent grade descent for 2.5 mi.",roadgrade_pushpin
201698,35.84848375,-82.09360626,Road Grade,Marion,NC,28752,Grade,,"3470 ft elev, Southbound, 6 percent average grade descent for over 5 mi.",roadgrade_pushpin
201699,36.17300923,-81.83650996,Road Grade,Shawneehaw,NC,28604,Grade,,"4115 ft elev, Northbound:  a couple of 1 and 2 mi 9 percent grade descents with narrow sharp turns. Not for rigs over 30 feet.",roadgrade_pushpin
201700,36.23951847,-81.77016713,Road Grade,Vilas,NC,28692,Grade,,"2945 ft elev, Southbound: 7 percent grade descent for 1 mi, with some other grades and sharp curves.",roadgrade_pushpin
201701,36.136765999999994,-82.140857,Road Grade,Roan Mountain,NC,37687,Grade,,"4050 ft elev, Northbound: 8 percent average grade descent for nearly 7 mi. Southbound: 8 percent average grade descent for about 5.75 mi. Then after Gle Ayre, another grade of 8 percent for 1.35 mi with curves. There is a last 8 percent grade for 1 mi into Bakersville and a stop sign at the end.",roadgrade_pushpin
201702,36.143194,-82.231601,Road Grade,Harrell,NC,28705,Grade,,"3715 ft elev, Northbound: 8 percent grade descent for 2.75 mi with curves. Southbound: 8 and 9 percent grades descending for nearly 4 mi with slow curves.",roadgrade_pushpin
201703,36.03306223,-82.42212791,Road Grade,Burnsville,NC,28714,Grade,,"3320 ft elev, Southbound: 5-6 percent average grade descent for 4 miles. Northbound: 5 perent average grade descent for 2.5 mi followed by 8 percent grade descent for about 2 mi.",roadgrade_pushpin
201704,35.77049105,-82.16454617,Road Grade,Marion,NC,28752,Grade,,"3340 ft elev, Southbound: 9 percent grade descent for about 2.75 mi. Northbound: 9 percent grade decent for about 1 mi and then some 6 percent grades and sharp curves.",roadgrade_pushpin
201705,35.61887985,-82.26366122,Road Grade,Old Fort,NC,28762,Grade,,"2790 ft elev, Eastbound: 6 percent grade descent for 5 mi.",roadgrade_pushpin
201706,35.47159342,-82.28314481,Road Grade,Black Mountain,NC,28711,Grade,,"2035 ft elev, Souhbound: 8 percent grade descent for 1.5 mi into Bat Cave.",roadgrade_pushpin
201707,35.48891756,-82.35878499,Road Grade,Fairview,NC,28730,Grade,,"2880 ft elev, Northbound: 6 percent grade descent for 2.25 mi. Southbound: 5-6 percent grade descent for over 8.5 mi",roadgrade_pushpin
201708,35.24824494,-82.27089353,Road Grade,Columbus,NC,28722,Grade,,"1850 ft elev, Eastbound: 6-7 percent grade descent for 2.4 mi",roadgrade_pushpin
201709,35.23035170000001,-82.33568367,Road Grade,Saluda,NC,28773,Grade,,"2120 ft elev, Eastbound: 8 percent grade descent for 3.25 mi and then 5 percent for another mile.",roadgrade_pushpin
201710,35.17374486,-82.45182762,Road Grade,Zirconia,NC,28790,Grade,,"2200 ft elev, Southbound: 7 and 6 percent grade descents for 3.5 mi.",roadgrade_pushpin
201711,35.10606434,-82.62476518,Road Grade,Cedar Mountain,NC,28718,Grade,,"3175 ft elev, Northbound: Some short varying grades, mostly mild but a short 8 percent grade starts it off. Southbound: 8 percent grade descent for about 6 mi and sharp curves.",roadgrade_pushpin
201712,35.37292742,-82.78992114,Road Grade,Canton,NC,28716,Grade,,"4515 ft elev, Northbound: close to or at 10 percent grade descent for 3 mi with regular curves. Southbound: 9 percent grade descent for 3.6 mi and then a mix of short mild and steep grades that vary from 6-9 percent.",roadgrade_pushpin
201713,35.44604163,-82.72718263,Road Grade,Candler,NC,28715,Grade,,"4200 ft elev, Northbound: over 9 percent grade descent for about 4 mi of curves and hairpins. No guard rails on last report.",roadgrade_pushpin
201714,35.29758111,-82.91199317,Road Grade,Balsam Grove,NC,28708,Grade,,"5290 ft elev, Northbound: 6 percent average grade descent for over 7 mi. Southbound: 9 percent grade descent for 5 mi followed by mostly more milder grades mixed with some short steep grades and sharp curves all the way to Rosman area.",roadgrade_pushpin
201715,35.09525281,-82.8094184,Road Grade,Rosman,NC,28772,Grade,,"2670 ft elev, a mix of up to 2.5 mi climbs and descents of up to 8 percent grades with continuous curves for this 17 mi stretch.",roadgrade_pushpin
201716,35.09459867,-83.14745629,Road Grade,Highlands,NC,28741,Grade,,"4215 ft elev, this whole 29 mi stretch is short steep climbs and descents, some up to 10 percent grades.",roadgrade_pushpin
201717,35.12457017,-83.11800827,Road Grade,Cashiers,NC,28717,Grade,,"3850 ft elev, Northbound: Several short 7-8 percent grade descents followed by a 8 percent grade descent for 3 mi.",roadgrade_pushpin
201718,35.0424717,-83.20239653,Road Grade,Highlands,NC,28741,Grade,,"3825 ft elev, Southbound: 7-8 percent grade descent for 3 mi and then varying grades of 5-7 percent grades for a little over 3 mi. This is followed by at least 13 mi of short steep climbs and descents and curves.",roadgrade_pushpin
201719,35.01356936,-83.31418569,Road Grade,Scaly Mountain,NC,28775,Grade,,"3850 ft elev, Southbound: 8-10 percent average grade descent for 5 mi with a few short steep climbs mixed in.",roadgrade_pushpin
201720,35.12201904,-83.54446688,Road Grade,Franklin,NC,28734,Grade,,"3825 ft elev, Southbound: 9 percent grade climb for 3.5 mi. followed by a 5 percent grade descent for 1.6 mi. Then a 8 percent climb for 1.5 mi, followed by a 7 percent grade descent for 1 mi. After a short break of milder grades, a 6-7 percent grade descent for 5 miles.",roadgrade_pushpin
201721,35.06756983,-83.22535696,Road Grade,Highlands,NC,28741,Grade,,"3955 ft elev, Northbound: a mix of 6-10 percent grades and mild to flat grades for a 8.5 mi descent on a sharp curvy narrow road.",roadgrade_pushpin
201722,35.25974567,-83.31099138,Road Grade,Franklin,NC,28734,Grade,,"3195 ft elev, Northbound: 8 percent grade descent for 2 mi. Southbound: 9 percent grade descent for 3 mi.",roadgrade_pushpin
201723,35.26237627,-83.41424886,Road Grade,Franklin,NC,28734,Grade,,"2200 ft elev, Northbound: 53 mi of steep climbs and descents and curves over and over again. Grades or mostly 8-9 percent and less than a mile. Some are as high as 11-12 percent grades in both climbs and descents.",roadgrade_pushpin
201728,35.50685165,-83.9537349,Road Grade,Robbinsville,NC,28771,Grade,,"1920 ft elev, Southbound: from Chilhowee, a 6 precent grade climb for 3 mi followed by miles of shorter climbs and descents with curves, such as a 7 percent grade descent for 1 mi follwed by a 6 percent climb for 1.5 mi. Across the state line in NC, there is a 11 percent grade descent for over 1.5 mi.",roadgrade_pushpin
201729,35.49600852,-83.15636244,Road Grade,Maggie Valley,NC,28751,Grade,,"4335 ft elev, Eastbound: 9 percent grade descent for 2.5 mi followed by a milder grade for another 6 miles. Westbound: 8 percent grade descent for over 5 mi followed by a few miles of milder grades.",roadgrade_pushpin
201730,35.61084036,-83.42783302,Road Grade,Cherokee,NC,28719,Grade,,"5040 ft elev, Northbound: 7-8 percent grade descent for over 10 mi. Southbound: A few shorter descents followed 8 percent grade descent for 5 mi and then a milder grade for a few miles.",roadgrade_pushpin
201731,35.60721316,-83.44774951,Road Grade,Bryson City,NC,28713,Grade,,"5200 ft elev, A mix milder grades and 6-7 percent grade climb to the Dome.",roadgrade_pushpin
201732,35.43171844,-83.08210023,Road Grade,Sylva,NC,28779,Grade,,"3330 ft elev, Westbound: A mix of 5-7 percent grade descent for 3 mi and then a few more miles of short climbs and descents with a 6 percent grade descent for 1.5 mi getting close to Sylva. Eastbound: A mix of milder grades at 3-5 percent.",roadgrade_pushpin
201733,35.68862961,-82.89852041,Road Grade,Clyde,NC,28721,Grade,,"3870 ft elev, Northbound: 8 percent grade descent for over 3 mi followed by milder grades for almost 10 mi. Southbound: 8 percent grade descent for about 3 mi followed by a 8 percent grade climb for 1.6 mi followed by a 10 percent grade descent for 1 mi and then some milder grades for a few miles.",roadgrade_pushpin
201734,35.71298175,-82.83424735,Road Grade,Hot Springs,NC,28743,Grade,,"3835 ft elev, Eastbound: 10 percent grade descent for almost 3 mi followed by a milder 3 percent grade descent for 3 miles. Westbound: 8-10 percent grade descent for 2.5 mi followed by a 5 percent grade descent for about 2.5 mi.",roadgrade_pushpin
201735,35.91056887,-82.79004698,Road Grade,Hot Springs,NC,28743,Grade,,"2255 ft elev, Westbound: 8 percent grade descent for 2.5 mi into Hot Springs. Eastbound: 8 percent grade descent for 1.8 mi.",roadgrade_pushpin
201736,35.89195926,-82.74945335,Road Grade,Marshall,NC,28753,Grade,,"2300 ft elev, Eastbound: 7 percent grade descent for about 2 mi. Westbound: a few short climbs and descents at the top followed by short 9 percent grade and then 6 percent grade descent for over a mile.",roadgrade_pushpin
201737,35.89563728,-82.54329839,Road Grade,Mars Hill,NC,28754,Grade,,"3365 ft elev, Northbound: 7 percent grade climb for 3 mi follwed by a 7 percent grade descent for 1 mi.",roadgrade_pushpin
201738,35.95377317,-82.56030145,Road Grade,Mars Hill,NC,28754,Grade,,"3765 ft elev, Northbound: 7 percent grade descent for 4 mi. Southbound: 6 percent grade descent for 2 mi.",roadgrade_pushpin
201739,36.11087034,-82.36112923,Road Grade,Green Mountain,NC,28740,Grade,,"3345 ft elev, Northwestbound: 10 percent grade descent for 2 mi follwed by another 4 mi of milder grades at 4-6 percent. Southeastbound: 11 percent grade descent for 2 mi. Followed by at least 7 more shorter climbs at descents that are 8-10 percent grades as you head towards Bakersville.",roadgrade_pushpin
201740,35.19238218,-82.97023428,Road Grade,Lake Toxaway,NC,28747,Grade,,"3565 ft elev, Northbound: A 8 mile mix of short climbs and descents, a mile and under, at up to 9 percent grades. Southbound: 12 percent grade descent for over 1.5 mi followed by a short mix of grades and then a 10 percent grade climb for 1 mi followed by some milder decents.",roadgrade_pushpin
201741,35.07187983,-83.00333459,Road Grade,Lake Toxaway,NC,28747,Grade,,"3170 ft elev, Southbound: A 10 mile stretch of short climbs and mostly descents up to 9-12 percent grades. Most are less than mile in length at a time with very short breaks.",roadgrade_pushpin
201758,39.09969919,-120.9245432,Road Grade,Colfax,CA,95713,Grade,,"1580 ft elev, Eastbound to this river: 10 percent average grade descent for almost 2.5 miles to river with a nearly 20 percent grade for the last third of a mile. Westbound to this river: 6 percent average grade descent for over 10 miles that include grades up to 20 percent for short stretches mixed with milder grades and ends with 14 percent grade to river before the climb up.",roadgrade_pushpin
201760,42.878956,-73.11157299999999,Runaway Ramp,Woodford,VT,5201,Grade,,"1595 ft elev, Runaway Ramp westbound off to the right",roadgrade_pushpin
201761,42.893595,-72.956069,Runaway Ramp,Bennington,VT,5201,Grade,,"1825 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201762,42.896038,-72.96573000000001,Runaway Ramp,Bennington,VT,5201,Grade,,"2130 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201763,44.395662,-71.221719,Runaway Ramp,Gorham,NH,3581,Grade,,"935 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201764,35.970005,-82.551666,Runaway Ramp,Flag Pond,TN,37657,Grade,,"3440 ft elev, Runaway Ramp northbound off to the right",roadgrade_pushpin
201765,35.992737,-82.544026,Runaway Ramp,Flag Pond,TN,37657,Grade,,"3065 ft elev, Runaway Ramp northbound off to the right",roadgrade_pushpin
201766,35.921634000000005,-82.557241,Runaway Ramp,Mars Hill,NC,28754,Grade,,"3175 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201767,35.307973,-85.164469,Runaway Ramp,Soddy-Daisy,TN,37379,Grade,,"900 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201768,35.198002,-85.813712,Runaway Ramp,Monteagle,TN,37356,Grade,,"1395 ft elev, Runaway Ramp southbound off to the left (crossing two lanes to use)",roadgrade_pushpin
201769,35.18249,-85.810967,Runaway Ramp,Monteagle,TN,37356,Grade,,"955 ft elev, Runaway Ramp southbound off to the left (crossing two lanes to use)",roadgrade_pushpin
201770,36.643189,-80.694135,Runaway Ramp,Fancy Gap,VA,24328,Grade,,"2305 ft elev, Runaway Ramp southbound off to the right but this is really more like a last resort short shoulder with a sand pile at the end.",roadgrade_pushpin
201771,36.642768,-80.714816,Runaway Ramp,Fancy Gap,VA,24328,Grade,,"2775 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201772,36.625415999999994,-80.731364,Runaway Ramp,Canadian,VA,24317,Grade,,"2390 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201773,36.598114,-80.74184699999999,Runaway Ramp,Lambsburg,VA,24351,Grade,,"1830 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201774,36.207966,-81.45355500000001,Runaway Ramp,Purlear,NC,28665,Grade,,"1980 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201775,36.203931,-81.440023,Runaway Ramp,Purlear,NC,28665,Grade,,"1675 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201776,36.047714,-81.593823,Runaway Ramp,Lenoir,NC,28645,Grade,,"1795 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201777,35.915438,-81.938424,Runaway Ramp,Marion,NC,28752,Grade,,"2195 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201778,35.841712,-82.047451,Runaway Ramp,Marion,NC,28752,Grade,,"2085 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201779,35.62257,-82.222514,Runaway Ramp,Old Fort,NC,28762,Grade,,"1995 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201780,35.624984000000005,-82.21386700000001,Runaway Ramp,Old Fort,NC,28762,Grade,,"1815 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201781,35.624662,-82.20899,Runaway Ramp,Old Fort,NC,28762,Grade,,"1735 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201782,35.129033,-83.538336,Runaway Ramp,Franklin,NC,28734,Grade,,"3340 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201783,35.131114000000004,-83.51534000000001,Runaway Ramp,Franklin,NC,28734,Grade,,"2750 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201784,35.264828,-83.299685,Runaway Ramp,Sylva,NC,28779,Grade,,"2865 ft elev, Runaway Ramp northbound off to the right",roadgrade_pushpin
201785,35.238693,-83.331417,Runaway Ramp,Franklin,NC,28734,Grade,,"2415 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201786,35.915454,-82.774096,Runaway Ramp,Hot Springs,NC,28743,Grade,,"1880 ft elev, Runaway Ramp eastbound off to the right",roadgrade_pushpin
201787,35.921632,-82.55722800000001,Runaway Ramp,Mars Hill,NC,28754,Grade,,"3180 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201788,35.882003999999995,-82.550457,Runaway Ramp,Mars Hill,NC,28754,Grade,,"3130 ft elev, Runaway Ramp southbound off to the right",roadgrade_pushpin
201803,41.43325761,-75.52968194,Road Grade,Jessup,PA,18434,Grade,,"2030 ft elev, Northbound: 7 percent grade descent for 4 mi into town.",roadgrade_pushpin
201804,41.460549,-75.55892,Runaway Ramp,Jessup,PA,18434,Grade,,"1235 ft elev, Runaway Ramp northbound off to the right",roadgrade_pushpin
201805,41.0655184,-75.38277271,Road Grade,Scotrun,PA,18355,Grade,,"1675 ft elev, Eastbound: 4.5 percent grade descent for 5 miles. Not real steep but it is long.",roadgrade_pushpin
201806,40.93615871,-75.19588798,Road Grade,Bangor,PA,18013,Grade,,"1390 ft elev, Northbound: 13 percent grade descent for 2.5 mi followed by a 12 percent climb for a half mile and then another 10 percent grade descent for a half mile ending at a stop sign. Southbound: 9 percent grade descent for 2.25 mi and then 4 percent grade for 1 mile into town.",roadgrade_pushpin
201807,40.9458897,-75.63690374,Road Grade,Jim Thorpe,PA,18229,Grade,,"1615 ft elev, Southbound: 4 percent grade descent for 5.5 miles.",roadgrade_pushpin
201808,40.89389268,-75.69200699999999,Road Grade,Jim Thorpe,PA,18229,Grade,,"1610 ft elev, Southbound: 8 percent grade descent for 3.3 mi with sharp curves and goes into and through town with a stop sign at the bottom.",roadgrade_pushpin
201809,40.70730862,-75.80804678,Road Grade,New Tripoli,PA,18066,Grade,,"1355 ft elev, Eastbound: 6-8 percent grade descent for 2.5 mi. Westbound: 8 percent grade descent for 2.5 miles.",roadgrade_pushpin
201810,40.88997987,-75.80441534,Road Grade,Nesquehoning,PA,18240,Grade,,"1630 ft elev, Southbound: 11 percent grade descent for 2.25 mi with a stop sign at the junction at the bottom.",roadgrade_pushpin
201811,40.904815299999996,-75.82321441,Road Grade,Weatherly,PA,18255,Grade,,"1670 ft elev, Northbound: 10 percent grade descent for 2 mi with some milder grades mixed in.",roadgrade_pushpin
201812,41.03136185,-76.102373,Road Grade,Drums,PA,18222,Grade,,"1565 ft elev, Northbound: 8 percent grade descent for almost 2 mi followed by rolling hills. Then a 1.5 mi climb at 8 percent grade followed by a 7 percent grade descent for 2 mi and then rolling hills.",roadgrade_pushpin
201813,40.92693572,-75.89259063,Road Grade,Weatherly,PA,18255,Grade,,"1750 ft elev, Northbound: 8 percent grade descent for half a mile. Southbound: 10 percent grade descent for three quarters of a mile.",roadgrade_pushpin
201814,40.873571999999996,-75.787788,Runaway Ramp,Nesquehoning,PA,18240,Grade,,"835 ft elev, Runaway Ramp off to the right",roadgrade_pushpin
201815,41.17468731,-75.94431936,Road Grade,Wilkes-Barre,PA,18706,Grade,,"1505 ft elev, Northbound: 6 percent grade descent for 3 mi.",roadgrade_pushpin
