,longitude,latitude,store_type,store_id,gas,address,city,state,zip_code,parking  ,phone_number
6010,-77.521835,38.93623,Walmart Supercenter,#3639,No Gas,24635 Dulles Landing Dr,Dulles,VA,20166,Parking Available,(571) 367-3036
6011,-77.309057,38.582525,Walmart Supercenter,#3588,Gas,17041 Jefferson Davis Hwy; I-95 Exit 152,Dumfries,VA,22026,No Parking,(703) 22104116
6012,-77.545502,36.706494,Walmart Supercenter,#2805,Gas,303 Market Dr; I-95 Exit 11,Emporia,VA,23847,Parking Available,(434) 336-9269
6013,-77.332053,38.850212,Walmart Supercenter,#5880,No Gas,11181 Lee Hwy: I-66 Exit 57,Fairfax,VA,22030,No Parking,(703) 995-5061
6014,-77.39598,38.856732,Walmart Supercenter,#2015,No Gas,13059 Fair Lakes Pkwy; I-65 Exit 55,Fairfax,VA,22033,Parking Available,(703) 631-9459
6015,-78.401018,37.278448,Walmart Supercenter,#1486,Gas/Diesel,1800 Perry Dr,Farmville,VA,23901,Parking Available,(434) 392-5334
6016,-78.3984052,37.2780225,Murphy USA,#7636,Gas/Diesel,1804 Peery Dr,Farmville,VA,23901,Parking Available,(434) 315-5975
6017,-79.260898,37.366411,Walmart Neighborhood Market,#3603,Gas,16807 Forest Rd,Forest,VA,92571,No Parking,(434) 209-6041
6018,-76.954853,36.669188,Walmart Supercenter,#2705,No Gas,1500 Armory Dr,Franklin,VA,23851,Parking Available,(757) 562-6776
6019,-77.507786,38.236951,Walmart Supercenter,#5343,No Gas,10001 Southpoint Pkwy; I-95 Exit 126,Fredericksburg,VA,22407,Parking Available,(540) 834-1442
6020,-77.528713,38.370051,Walmart Supercenter,#4258,Gas,11 Village Pkwy,Fredericksburg,VA,22406,Parking Available,(540) 752-2125
6021,-77.437412,38.284708,Walmart Supercenter,#2520,No Gas,125 Washington Square Plaza,Fredericksburg,VA,22405,Parking Available,(540) 899-8890
6022,-77.512696,38.306485,Walmart Supercenter,#1833,Gas,1800 Carl D Silver Pkwy; I-95 Exit 130,Fredericksburg,VA,22401,Parking Available,(540) 786-2090
6023,-78.18695,38.96108,Walmart Supercenter,#5105,Gas,10 Riverton Commons Dr,Front Royal,VA,22630,Parking Available,(540) 635-4140
6024,-80.882099,36.691792,Walmart Supercenter,#1023,No Gas,1140 E Stuart Dr,Galax,VA,24333,Parking Available,(276) 236-7113
6025,-77.609461,37.652362,Walmart Supercenter,#1523,No Gas,11400 W Broad St; I-64 Exit 53,Glen Allen,VA,23060,Parking Available,(804) 360-9777
6026,-76.527614,37.400183,Walmart Supercenter,#1759,No Gas,6819 Waltons Ln,Gloucester,VA,23061,Parking Available,(804) 694-0110
6027,-78.210026,37.979435,Walmart Supercenter,#4682,No Gas,164 Camp Creek Pkwy; I-64 Exit 136,Gordonsville,VA,22942,No Parking,(540) 832-1259
6028,-82.10183,37.27815,Walmart Supercenter,#3303,No Gas,1179 Riverview St,Grundy,VA,24614,Parking Available,(276) 244-3007
6029,-76.402376,37.036812,Walmart Neighborhood Market,#3156,No Gas,117 MarketPL Dr; I-64 Exit 263,Hampton,VA,23666,Parking Available,(757) 637-4861
6030,-76.379706,37.041559,Walmart Supercenter,#1631,Gas/Diesel,1900 Cunningham Dr; I-64 Exit 264,Hampton,VA,23666,No Parking,(757) 826-6377
6031,-76.3809805,37.0427195,Murphy USA,#7560,Gas/Diesel,1965 Cunningham Dr; I-64 Exit 264,Hampton,VA,23666,Parking Available,(757) 827-5857
6032,-78.852819,38.43437,Walmart Supercenter,#1726,Gas,171 Burgess Rd; I-81 Exit 247,Harrisonburg,VA,22801,Parking Available,(540) 433-0808
6033,-78.909931,38.432552,Walmart Supercenter,#2807,No Gas,2160 John Wayland Hwy,Harrisonburg,VA,22801,Parking Available,(540) 438-0349
6034,-77.645291,38.816801,Walmart Supercenter,#3077,No Gas,6530 Trading Sq; I-66 Exit 40,Haymarket,VA,20169,Parking Available,(703) 468-2445
6035,-77.364601,37.544601,Walmart Supercenter,#7032,No Gas,5001 Nine Mile Rd,Henrico,VA,23223,Parking Available,(804) 253-1528
6036,-83.100973,36.726402,Walmart Supercenter,#3772,Gas,468 Trade Center Ln,Jonesville,VA,24263,Parking Available,(276) 346-2860
6037,-76.388081,37.727171,Walmart Supercenter,#4350,Gas,200 Old Fair Grounds Way,Kilmarnock,VA,22482,Parking Available,(804) 435-6148
6038,-77.055913,38.35096,Walmart Supercenter,#5779,Gas,16375 Merchant Ln,King George,VA,22448,Parking Available,(540) 413-3037
6039,-82.04465,36.901147,Walmart Supercenter,#3480,Gas,1050 Regional Park Rd,Lebanon,VA,24266,Parking Available,(276) 889-1654
6040,-77.572647,39.067747,Walmart Supercenter,#1904,No Gas,19360 Compass Ceeek Pkwy,Leesburg,VA,20175,Parking Available,(703) 779-0102
6041,-79.409141,37.80506,Walmart Supercenter,#1335,No Gas,1233 N Lee Hwy; I-64 Exit 55,Lexington,VA,24450,No Parking,(540) 464-3535
6042,-77.769575,38.37193,Walmart Supercenter,#5731,Gas,2533 Germanna Hwy,Locust Grove,VA,22508,Parking Available,(540) 317-2185
6043,-78.493496,38.661675,Walmart Supercenter,#2564,No Gas,1036 Hwy 211 W,Luray,VA,22835,Parking Available,(540) 743-4111
6044,-79.254406,37.323116,Walmart Neighborhood Market,#3605,Gas,22088 Timberlake Rd,Lynchburg,VA,24502,No Parking,(434) 439-3142
6045,-79.21057,37.411493,Walmart Supercenter,#4697,Gas,3227 Old Forest Rd,Lynchburg,VA,24501,No Parking,(434) 200-9132
6046,-79.184856,37.353546,Walmart Supercenter,#1350,No Gas,3900 Wards Rd,Lynchburg,VA,24502,No Parking,(434) 832-0304
6047,-79.186351,37.351631,Sam's Club,#6458,Gas/Diesel,3912 Wards Rd,Lynchburg,VA,24502,Parking Available,(434) 237-5234
6048,-79.116625,37.46171,Walmart Supercenter,#2565,Gas,197 Madison Heights Sq,Madison Heights,VA,24572,No Parking,(438) 846-9650
6049,-77.504821,38.770104,Walmart Supercenter,#1825,No Gas,8386 Sudley Rd; I-66 Exit 47,Manassas,VA,20109,Parking Available,(703) 330-5253
6050,-77.448254,38.751922,Walmart Supercenter,#3573,No Gas,9401 Liberia Ave,Manassas,VA,20111,No Parking,(703) 257-0403
6051,-81.500779,36.845601,Walmart,#1336,No Gas,1193 N Main St; I-81 Exit 47,Marion,VA,24354,Parking Available,(276) 783-4244
6052,-79.900854,36.694553,Walmart Supercenter,#1243,No Gas,976 Commonwealth Blvd,Martinsville,VA,24112,Parking Available,(276) 634-5110
6053,-77.354687,37.613067,Walmart Supercenter,#1525,No Gas,7430 Bell Creek Rd; I-295 Exit 37,Mechanicsville,VA,23111,Parking Available,(804) 730-8877
6054,-77.620664,37.430976,Walmart Supercenter,#2808,Gas,12200 Chattanooga Plaza,Midlothian,VA,23112,Parking Available,(804) 744-8437
6055,-77.630259,37.505301,Walmart Supercenter,#1969,No Gas,900 Wal Mart Way,Midlothian,VA,23113,Parking Available,(804) 378-9001
6056,-77.627049,37.504868,Sam's Club,#6354,Gas,901 Walmart Way,Midlothian,VA,23113,Parking Available,(804) 378-7654
6057,-76.466199,37.060728,Walmart Neighborhood Market,#3157,No Gas,11214 Jefferson Ave,Newport News,VA,23601,No Parking,(757) 327-7473
6058,-76.506952,37.119192,Walmart Supercenter,#1773,No Gas,12401 Jefferson Ave: I-64 Exit 255,Newport News,VA,23602,Parking Available,(757) 874-4434
6059,-76.508393,37.119307,Sam's Club,#6351,Gas,12407 Jefferson Ave: I-64 Exit 255,Newport News,VA,23602,Parking Available,(757) 875-0243
6060,-76.446952,37.02143,Walmart Supercenter,#4623,Gas,6111 Jefferson Ave,Newport News,VA,23605,No Parking,(757) 637-4205
6061,-76.208203,36.862298,Walmart Supercenter,#1811,No Gas,1170 N Military Hwy; I-64 Exit 282,Norfolk,VA,23502,Parking Available,(757) 461-6330
6062,-76.228201,36.917616,Walmart Neighborhood Market,#5755,No Gas,1720 E Little Creek Rd; I-64 Exit 277,Norfolk,VA,23502,No Parking,(757) 480-0654
6063,-76.245827,36.863297,Walmart Neighborhood Market,#6798,No Gas,3350 E Princess Anne Rd,Norfolk,VA,23502,No Parking,(757) 216-0632
6064,-76.253334,36.912868,Walmart Supercenter,#5488,No Gas,7530 Tidewater Dr; I-64 Exit 277,Norfolk,VA,23505,Parking Available,(757) 480-0587
6065,-77.474639,37.443588,Walmart Neighborhood Market,#7174,No Gas,5700 Hopkins Rd,North Chesterfield,VA,23234,No Parking,(804) 253-0445
6066,-82.61128,36.95516,Walmart Supercenter,#1302,Gas,780 Commonwealth Dr,Norton,VA,24273,Parking Available,(276) 679-7327
6067,-75.723095,37.685893,Walmart Supercenter,#4378,Gas,26036 Lankford Hwy,Onley,VA,23418,Parking Available,(757) 302-4089
6068,-80.708088,37.32802,Walmart Supercenter,#2646,No Gas,160 Kinter Way,Pearisburg,VA,24134,Parking Available,(540) 921-1204
6069,-77.366113,37.180051,Walmart Supercenter,#2160,Gas,3500 S Crater Rd; I-95 Exit 47,Petersburg,VA,23805,Parking Available,(804) 957-6444
6070,-76.340676,36.829172,Walmart Supercenter,#3831,No Gas,1098 Fredrick Blvd; I-264 Exit 5,Portsmouth,VA,23707,Parking Available,(757) 399-1795
6071,-81.731809,37.06735,Walmart Supercenter,#2761,Gas,13320 G.c. Peery Hwy,Pounding Mill,VA,24637,No Parking,(276) 596-9706
6072,-77.777952,37.511999,Walmart Supercenter,#5847,Gas,1950 Anderson Hwy,Powhatan,VA,23139,Parking Available,(804) 464-9887
6073,-80.58407,37.151622,Walmart Supercenter,#2762,Gas,7373 Peppers Ferry Blvd,Radford,VA,24141,Parking Available,(540) 731-3378
6074,-77.565123,37.603767,Walmart Supercenter,#3869,No Gas,1504 N Parham Rd; I-64 Exit 181,Richmond,VA,23229,Parking Available,(804) 270-6034
6075,-77.531855,37.532814,Walmart Supercenter,#2821,Gas,2410 Sheila Lane,Richmond,VA,23225,Parking Available,(804) 320-6991
6076,-77.453309,37.603627,Walmart Neighborhood Market,#3885,Gas,5221 Brook Rd: I-95 Exit 81,Richmond,VA,23227,No Parking,(804) 266-4768
6077,-77.524932,37.602925,Walmart Supercenter,#4191,No Gas,6920 Forest Ave; I-64 Exit 183,Richmond,VA,23230,Parking Available,(804) 774-2236
6078,-77.456865,37.632135,Walmart Supercenter,#2295,Gas,7901 Brook Rd; I-95 Exit 83,Richmond,VA,23227,Parking Available,(804) 553-8432
6079,-77.451759,37.550545,Walmart Pharmacy,#4502,No Gas,912 W Grace St; I-64/95 Exit 76,Richmond,VA,23284,Parking Available,(804) 367-7925
6080,-77.554244,37.639818,Sam's Club,#6343,Gas,9440 W BRd St; I-64 Exit 180,Richmond,VA,23294,Car Wash,(804) 346-3031
6081,-79.966365,37.319283,Sam's Club,#8220,Gas,1455 Town Sq Blvd; I-581 Exit 3,Roanoke,VA,24012,Parking Available,(540) 563-2620
6082,-79.910186,37.273109,Walmart Neighborhood Market,#3614,Gas,2141 Dale Ave; I- Exit 4,Roanoke,VA,24013,No Parking,(540) 613-6644
6083,-79.872444,37.324876,Walmart Supercenter,#3243,Gas/Diesel,4524 Challenger Ave,Roanoke,VA,24012,Parking Available,(540) 977-3745
6084,-79.8723523,37.3222265,Murphy USA,#7633,Gas/Diesel,4530 Challenger Ave,Roanoke,VA,24012,Parking Available,(540) 977-1202
6085,-79.9596024,37.3032341,Murphy USA,#5528,Gas,4805 Valley View Blvd NW; I-581 Exit 3,Roanoke,VA,24012,Parking Available,(540) 362-2666
6086,-79.959514,37.301915,Walmart Supercenter,#2312,Gas,4807 Valley View Blvd NW; I-581 Exit 3,Roanoke,VA,24012,Parking Available,(540) 265-5600
6087,-79.93576,37.322063,Walmart Neighborhood Market,#3622,Gas,4950 Plantation Rd,Roanoke,VA,24019,Parking Available,(540) 283-5101
6088,-79.950935,37.206587,Walmart Supercenter,#1301,Gas,5350 Clearbrook Village Ln,Roanoke,VA,24014,No Parking,(540) 772-3892
6089,-78.864852,38.403948,Walmart Neighborhood Market,#7177,Gas,1942 Port Republic Rd; I-81 Exit 245,Rockingham,VA,22801,Parking Available,(540) 282-6951
6090,-79.864239,37.014509,Walmart Supercenter,#2337,Gas/Diesel,550 Old Franklin Tpke,Rocky Mount,VA,24151,Parking Available,(540) 484-1002
6091,-79.8653795,37.0152447,Murphy USA,#7626,Gas/Diesel,552 Old Frankline Tpk,Rocky Mount,VA,24151,Parking Available,(540) 483-1663
6092,-78.371907,38.235178,Walmart Supercenter,#4638,Gas,135 Stoneridge Dr,Ruckersville,VA,22968,No Parking,(434) 990-6013
6093,-80.088733,37.289302,Walmart Supercenter,#1309,No Gas,1851 W Main St; I-81 Exit 137,Salem,VA,24153,Parking Available,(540) 375-2919
6094,-78.910854,36.735012,Walmart Supercenter,#1345,Gas,3471 Old Halifax Rd,South Boston,VA,24592,Parking Available,(434) 575-0680
6095,-78.105432,36.711255,Walmart Supercenter,#1934,Gas,315 Furr St; I-85 Exit 12,South Hill,VA,23970,No Parking,(434) 447-3610
6096,-77.471116,38.475889,Walmart Neighborhood Market,#6936,No Gas,14 N Stafford Complex Ctr,Stafford,VA,22556,Parking Available,(540) 602-6125
6097,-77.416742,38.471319,Walmart Supercenter,#2438,No Gas,217 Garrisonville Rd; I-95 Exit 143,Stafford,VA,22554,Parking Available,(540) 720-0059
6098,-79.047282,38.135128,Walmart Supercenter,#1344,Gas,1028 Richmond Ave C.; I-64 Exit 87,Staunton,VA,24401,Parking Available,(540) 886-8566
6099,-77.428785,39.023553,Walmart Supercenter,#2038,No Gas,45415 Dulles Crossing Plaza,Sterling,VA,20166,No Parking,(571) 434-9434
6100,-77.427275,39.023481,Sam's Club,#4729,Gas/Diesel,45425 Dulles Crossing Plz,Sterling,VA,20166,Parking Available,(571) 434-8711
6101,-80.246264,36.641089,Walmart Supercenter,#3770,Gas,19265 Jeb Stuart Hwy,Stuart,VA,24171,Parking Available,(276) 694-2520
6102,-76.581,36.747128,Walmart Supercenter,#1687,Gas,1200 N Main St,Suffolk,VA,23434,Parking Available,(757) 925-0224
6103,-76.5830936,36.7465136,Murphy USA,#5505,Gas,1204 N Main St,Suffolk,VA,23434,Parking Available,(757) 934-1309
6104,-76.428414,36.882008,Walmart Supercenter,#3214,Gas/Diesel,6259 College Dr; I-664 Exit 8,Suffolk,VA,23435,No Parking,(757) 483-8860
6105,-76.4258111,36.881892,Murphy USA,#7604,Gas/Diesel,6261 College Dr; I-664 Exit 8,Suffolk,VA,23435,Parking Available,(757) 484-4237
6106,-76.868315,37.900051,Walmart Supercenter,#1730,Gas,1660 Tappahannock Blvd,Tappahannock,VA,22560,Parking Available,(804) 443-1188
6107,-78.776235,38.630086,Walmart Supercenter,#6952,Gas,375 S Main St,Timberville,VA,22853,Parking Available,(540) 896-0212
6108,-77.243829,38.930065,Walmart Supercenter,#5936,No Gas,1500B Cornerside Blvd,Vienna,VA,22182,No Parking,(571) 623-3300
6109,-76.00847,36.759762,Walmart Supercenter,#3216,No Gas,1149 Nimmo Pkwy,Virginia Beach,VA,23456,No Parking,(757) 430-1863
6110,-76.189882,36.781183,Walmart Neighborhood Market,#6226,No Gas,1832 Kempsville Rd,Virginia Beach,VA,23464,No Parking,(757) 278-2566
6111,-76.121778,36.793514,Walmart Supercenter,#2529,No Gas,2021 Lynn Haven Pkwy,Virginia Beach,VA,23458,No Parking,(757) 416-3480
6112,-76.082161,36.791126,Walmart Neighborhood Market,#4220,Gas,3201 Holland Rd,Virginia Beach,VA,23453,No Parking,(757) 821-7674
6113,-76.089582,36.840489,Sam's Club,#4711,Gas,3345 Virginia Beach Blvd; I-264 Exit 18,Virginia Beach,VA,23452,Parking Available,(757) 631-9791
6114,-76.142176,36.842523,Walmart Supercenter,#4064,No Gas,4821 Virginia Beach Blvd; I-264 Exit 17,Virginia Beach,VA,23462,Parking Available,(757) 278-2004
6115,-76.018664,36.847401,Walmart Supercenter,#5922,No Gas,546 First Colonial Rd,Virginia Beach,VA,23451,Parking Available,(757) 364-7616
6116,-76.07038,36.823611,Walmart Supercenter,#1688,No Gas,657 Phoenix Dr; I-264 Exit 19,Virginia Beach,VA,23452,Parking Available,(757) 498-9633
6117,-77.788485,38.697216,Walmart Supercenter,#2437,Gas,700 James Madison Hwy,Warrenton,VA,20186,Parking Available,(540) 341-3568
6118,-78.933567,38.066773,Walmart Supercenter,#5117,Gas,116 Lucy Lane; I-64 Exit 94,Waynesboro,VA,22980,Parking Available,(540) 932-2500
6119,-78.895587,38.071727,Walmart Neighborhood Market,#4388,Gas,1211 W Broad St,Waynesboro,VA,22980,Parking Available,(540) 943-4087
6120,-76.751098,37.275702,Walmart Neighborhood Market,#5754,No Gas,4670 Casey Blvd,Williamsburg,VA,23188,Parking Available,(757) 603-4600
6121,-76.738568,37.345459,Walmart Supercenter,#3219,Gas,731 E Rochambeau Rd; I-64 Exit 234,Williamsburg,VA,23188,No Parking,(757) 220-2772
6122,-78.149459,39.083417,Walmart Supercenter,#4514,No Gas,201 Maranto Manor Dr,Winchester,VA,22602,No Parking,(540) 868-5076
6123,-78.1738438,39.1567615,Murphy USA,#7634,Gas/Diesel,2302 S Pleasant Valley Rd; I-81 Exit 313,Winchester,VA,22601,Parking Available,(540) 678-4725
6124,-78.170984,39.157265,Walmart Supercenter,#1406,Gas/Diesel,2350 S Pleasant Valley Rd; I-81 Exit 313,Winchester,VA,22601,Parking Available,(540) 667-9111
6125,-78.205591,39.192851,Walmart Supercenter,#3344,Gas,501 Walmart Dr,Winchester,VA,22603,Parking Available,(540) 545-8730
6126,-77.296194,38.648224,Walmart Supercenter,#1852,No Gas,14000 Worth Ave; I-95 Exit 156,Woodbridge,VA,22192,No Parking,(703) 497-2590
6127,-77.29664,38.647307,Sam's Club,#6371,Gas,14050 Worth Ave; I-95 Exit 156,Woodbridge,VA,22192,Parking Available,(703) 491-2662
6128,-78.53039,38.869772,Walmart Supercenter,#2647,Gas,461 W Reservoir Rd; I-81 Exit 283,Woodstock,VA,22664,Parking Available,(540) 459-9229
6129,-81.099016,36.957562,Walmart Supercenter,#3270,Gas,345 Commonwealth Dr; I-81 Exit 70,Wytheville,VA,24382,No Parking,(276) 228-2190
6130,-76.45816,37.119567,Walmart Supercenter,#3265,Gas,2601 George Washington Mem Pky; I-64 Exit 255,Yorktown,VA,23693,No Parking,(757) 867-8004
6131,-73.210272,42.898085,Walmart Supercenter,#2289,No Gas,210 Northside Dr,Bennington,VT,5201,No Parking,(802) 447-1614
6132,-72.564703,44.215643,Walmart Supercenter,#2682,No Gas,282 Berlin Mall Rd; I-89 Exit 7,Berlin,VT,5602,Parking Available,(802) 229-7792
6133,-72.170393,44.948205,Walmart Supercenter,#4156,No Gas,115 Seymour Dr; I-91 Exit 28,Derby,VT,5829,Parking Available,(802) 624-8012
6134,-72.979027,43.605232,Walmart,#2530,No Gas,90 Shoppingd Plaza Rd,Rutland,VT,5701,Parking Available,(802) 773-0200
6135,-73.085474,44.842785,Walmart,#2332,No Gas,700 Tuckers Way; I-89 Exit 20,St Albans,VT,5478,No Parking,(802) 528-4110
6136,-73.12084,44.441632,Walmart,#2224,No Gas,863 Harvest Lane; I-89 Exit 12,Williston,VT,5495,Parking Available,(802) 878-5233
6137,-123.806878,46.97596,Walmart Supercenter,#2037,No Gas,909 E Wishkah St,Aberdeen,WA,98520,Parking Available,(360) 532-7595
6138,-122.174168,48.150584,Walmart Supercenter,#3757,No Gas,4010 172nd St: I-5 Exit 206,Arlington,WA,98223,Parking Available,(360) 386-4608
6139,-122.250934,47.29741,Walmart Supercenter,#2385,No Gas,762 Supermall Way SW,Auburn,WA,98001,No Parking,(253) 735-1855
6140,-122.545707,45.769973,Walmart Supercenter,#5929,No Gas,1201 SW 13th Ave,Battle Ground,WA,98604,Parking Available,(360) 723-9004
6141,-122.173958,47.572408,Walmart Supercenter,#5939,No Gas,12620 SE 41st PL,Bellevue,WA,98006,No Parking,(425) 201-7543
6142,-122.141406,47.609066,Walmart Neighborhood Market,#3098,No Gas,15063 Main St,Bellevue,WA,98007,Parking Available,(425) 643-9054
6143,-122.483009,48.801772,Walmart,#2450,No Gas,4420 Meridian St; I-5 Exit 256,Bellingham,WA,98226,Parking Available,(360) 647-1400
6144,-122.171504,47.168517,Walmart Supercenter,#5041,No Gas,19205 Sr 410 E,Bonney Lake,WA,98391,Parking Available,(253) 826-9144
6145,-122.630948,47.625111,Walmart,#2317,No Gas,6797 Hwy 303 NE,Bremerton,WA,98383,Parking Available,(360) 698-2889
6146,-122.978012,46.678244,Walmart Supercenter,#2249,No Gas,1601 NW Louisiana Ave; I-5 Exit 77,Chehalis,WA,98532,Parking Available,(360) 748-1240
6147,-119.989052,47.842553,Walmart Supercenter,#3754,No Gas,108 Apple Blossom Dr,Chelan,WA,98816,No Parking,(509) 682-4291
6148,-117.047849,46.422968,Walmart Supercenter,#2006,Gas,306 5th St,Clarkston,WA,99403,Parking Available,(509) 758-8532
6149,-118.382787,46.033094,Walmart Supercenter,#2476,No Gas,1700 SE Meadowbrook Blvd.,College Place,WA,99324,Parking Available,(509) 525-3468
6150,-117.916089,48.553183,Walmart Supercenter,#2016,No Gas,810 N Hwy 395,Colville,WA,99114,Parking Available,(509) 684-3209
6151,-122.108345,47.360323,Walmart,#5073,No Gas,17432 SE 270th PL,Covington,WA,98042,No Parking,(253) 630-7791
6152,-119.540965,47.303579,Walmart Supercenter,#3260,Gas,1399 Nat Washington Way,Ephrata,WA,98823,Parking Available,(509) 754-8837
6153,-122.256612,47.89359,Walmart,#5195,No Gas,11400 Evergreen Way/hwy 99,Everett,WA,98204,No Parking,(425) 923-1740
6154,-122.213884,47.914298,Walmart Supercenter,#3053,No Gas,1605 SE Everett Mall Way: I-5 Exit 189,Everett,WA,98208,No Parking,(425) 789-3361
6155,-122.309079,47.320276,Walmart,#2571,No Gas,1900 S 314th St; I-5 Exit 143,Federal Way,WA,98003,No Parking,(253) 941-9974
6156,-122.310233,47.291501,Walmart Supercenter,#3794,No Gas,34520 16th Ave South; I-5 Exit 142,Federal Way,WA,98003,No Parking,(253) 835-4965
6157,-119.175371,46.182556,Walmart Supercenter,#2101,Gas/Diesel,2720 S Quillan St.,Kennewick,WA,99337,No Parking,(509) 586-1554
6158,-122.772045,47.06029,Walmart Supercenter,#3531,No Gas,1401 Galaxy Dr Ne; I-5 Exit 111,Lacey,WA,98516,Parking Available,(360) 456-6550
6159,-122.817894,46.996846,Walmart Neighborhood Market,#4757,No Gas,5110 Yelm Hwy,Lacey,WA,98503,No Parking,(360) 252-2906
6160,-122.518093,47.194009,Walmart Supercenter,#3537,No Gas,7001 Bridgeport Way W,Lakewood,WA,98499,No Parking,(253) 512-0949
6161,-122.983289,46.153845,Walmart Supercenter,#5853,No Gas,3715 Ocean Beach Hwy 2,Longview,WA,98632,Parking Available,(360) 355-3016
6162,-122.931071,46.11965,Walmart Supercenter,#2469,No Gas,540 7th Ave,Longview,WA,98632,Parking Available,(360) 414-9665
6163,-122.253876,47.848482,Walmart,#2594,No Gas,1400 164th St SW; I-5 Exit 183,Lynnwood,WA,98037,No Parking,(425) 741-9445
6164,-122.299307,47.841795,Walmart Neighborhood Market,#5678,No Gas,17222 Hwy 99,Lynnwood,WA,98037,No Parking,(425) 245-0795
6165,-122.108989,48.054309,Walmart Supercenter,#3801,No Gas,8713 64th St NE,Marysville,WA,98270,No Parking,(360) 386-3004
6166,-122.186858,48.079051,Walmart Supercenter,#2595,Gas,8924 Quilceda Blvd; I-5 Exit 200,Marysville,WA,98271,No Parking,(360) 657-1192
6167,-121.97328,47.865195,Walmart Supercenter,#5628,No Gas,19191 N Kelsey St,Monroe,WA,98272,No Parking,(360) 365-4033
6168,-119.275711,47.141184,Walmart Supercenter,#2007,No Gas,1005 N Stratford Rd,Moses Lake,WA,98837,Parking Available,(509) 765-8979
6169,-122.344816,48.441608,Walmart Supercenter,#2596,No Gas,2301 Freeway Dr; I-5 Exit 227,Mount Vernon,WA,98273,No Parking,(360) 428-7000
6170,-122.661938,48.287814,Walmart,#2319,No Gas,1250 SW Erie St,Oak Harbor,WA,98277,Parking Available,(360) 279-0665
6171,-119.507676,48.415056,Walmart Supercenter,#1947,No Gas,902 Engh Rd,Omak,WA,98841,Parking Available,(509) 826-6002
6172,-119.147558,46.824822,Walmart Supercenter,#3217,Gas,1860 E Main St.,Othello,WA,99344,Parking Available,(509) 488-9295
6173,-119.186885,46.272044,Walmart Supercenter,#3380,No Gas,4820 N Rd 68; I-182 Exit 9,Pasco,WA,99301,Parking Available,(509) 543-7934
6174,-123.361179,48.110564,Walmart Supercenter,#2196,No Gas,3411 E Kolonels Way,Port Angeles,WA,98362,Parking Available,(360) 452-1244
6175,-122.63024,47.516568,Walmart Supercenter,#2325,No Gas,3497 Bethel Rd SE,Port Orchard,WA,98366,Parking Available,(360) 874-9060
6176,-122.66062,47.757129,Walmart Supercenter,#5272,No Gas,21200 Olhava Way N w.,Poulsbo,WA,98370,Parking Available,(360) 697-3670
6177,-117.03567,46.733951,Walmart Supercenter,#1870,Gas,1690 SE Harvest Dr,Pullman,WA,99163,Parking Available,(509) 334-2990
6178,-122.295427,47.106052,Walmart Supercenter,#3525,No Gas,16502 Meridan AvE E,Puyallup,WA,98375,Parking Available,(253) 446-1741
6179,-122.290024,47.161006,Walmart Supercenter,#2403,No Gas,310 - 31st AvE SE,Puyallup,WA,98374,No Parking,(253) 770-4399
6180,-122.219223,47.472343,Walmart Supercenter,#2516,No Gas,743 Rainier Ave S; I-405 Exit 2,Renton,WA,98057,No Parking,(425) 227-0407
6181,-119.308739,46.256651,Walmart Supercenter,#3261,Gas,2801 Duportail St; I-182 Exit 3,Richland,WA,99352,Parking Available,(509) 628-8420
6182,-123.134002,48.079408,Walmart Supercenter,#5273,No Gas,1110 W Washington St,Sequim,WA,98382,Parking Available,(360) 683-9346
6183,-123.125965,47.232133,Walmart Supercenter,#2121,No Gas,100 E Wallace Kneeland Blvd,Shelton,WA,98584,Parking Available,(360) 427-6226
6184,-122.417941,47.073105,Walmart Supercenter,#3218,No Gas,20307 Mountain Hwy E,Spanaway,WA,98387,No Parking,(253) 846-6008
6185,-117.190963,47.665646,Walmart Supercenter,#2539,Gas,15727 E Broadway; I-90 Exit 291,Spokane Valley,WA,99037,Parking Available,(509) 922-8868
6186,-117.336406,47.658608,Walmart Supercenter,#5883,Gas,5025 E Sprague Ave; I-90 Exit 285,Spokane Valley,WA,99212,Parking Available,(509) 795-3491
6187,-117.558307,47.644452,Walmart Supercenter,#4394,Gas,1221 S Hayford Rd,Spokane,WA,99224,Parking Available,(509) 459-0602
6188,-117.445557,47.69981,Walmart Supercenter,#2865,Gas,2301 W Wellesley Ave,Spokane,WA,99205,Parking Available,(509) 327-0404
6189,-117.403708,47.741442,Walmart Supercenter,#2549,Gas,9212 N Colton St,Spokane,WA,99218,Parking Available,(509) 464-2173
6190,-119.985003,46.315638,Walmart Supercenter,#2241,Gas/Diesel,2675 E Lincoln Ave,Sunnyside,WA,98944,Parking Available,(509) 839-7339
6191,-122.480896,47.239844,Walmart Supercenter,#4137,No Gas,1965 S Union Ave; I-5 Exit 132,Tacoma,WA,98405,No Parking,(253) 414-9526
6192,-122.920221,46.994693,Walmart Supercenter,#3850,No Gas,5900 Littlerock Rd SW; I-5 Exit 102,Tumwater,WA,98512,No Parking,(360) 350-6019
6193,-122.523326,45.671391,Walmart Supercenter,#5461,Gas,14505 NE Fourth Plain Blvd,Vancouver,WA,98682,Parking Available,(360) 258-2654
6194,-122.641056,45.63685,Walmart Neighborhood Market,#3145,No Gas,2201 Grand Blvd: I-5 Exit 1C/D,Vancouver,WA,98661,No Parking,(360) 258-2015
